valeur_fonciere,surface_reelle_bati,nombre_pieces_principales,code_postal,type_local,total_surface_lots
1050000.0,75.0,3.0,75011.0,Appartement,73.21
471000.0,35.0,2.0,75015.0,Appartement,34.4
700000.0,70.0,3.0,75007.0,Appartement,69.02
638340.0,88.0,3.0,75015.0,Appartement,0.0
638340.0,52.0,2.0,75015.0,Appartement,52.01
385000.0,31.0,1.0,75005.0,Appartement,23.13
540000.0,47.0,2.0,75015.0,Appartement,47.75
343000.0,32.0,2.0,75012.0,Appartement,33.02
295000.0,25.0,2.0,75007.0,Appartement,22.07
309000.0,29.0,1.0,75013.0,Appartement,28.81
670430.0,70.0,3.0,75015.0,Appartement,70.75
563000.0,62.0,4.0,75013.0,Appartement,61.38
625000.0,55.0,2.0,75013.0,Appartement,0.0
175000.0,12.0,1.0,75016.0,Appartement,0.0
540000.0,45.0,3.0,75012.0,Appartement,49.08
819000.0,95.0,5.0,75013.0,Appartement,96.26
452470.0,40.0,2.0,75014.0,Appartement,41.48
1120000.0,42.0,2.0,75011.0,Appartement,117.52
1120000.0,37.0,0.0,75011.0,Local industriel. commercial ou assimilé,0.0
1120000.0,33.0,1.0,75011.0,Appartement,0.0
604900.0,49.0,2.0,75006.0,Appartement,46.82
564002.0,50.0,2.0,75011.0,Appartement,49.3
880654.0,110.0,3.0,75013.0,Appartement,109.19
385000.0,31.0,1.0,75015.0,Appartement,30.54
770470.0,86.0,4.0,75014.0,Appartement,0.0
200000.0,17.0,1.0,75015.0,Appartement,17.83
372000.0,36.0,1.0,75015.0,Appartement,35.07
443500.0,46.0,2.0,75014.0,Appartement,0.0
395000.0,42.0,3.0,75012.0,Appartement,43.0
260000.0,25.0,2.0,75014.0,Appartement,22.63
584389.0,49.0,2.0,75014.0,Appartement,48.75
338437.0,40.0,2.0,75015.0,Appartement,38.57
756100.0,63.0,3.0,75015.0,Appartement,63.16
395000.0,29.0,3.0,75006.0,Appartement,0.0
343500.0,25.0,1.0,75016.0,Appartement,24.9
684252.0,78.0,4.0,75013.0,Appartement,77.15
347700.0,20.0,2.0,75016.0,Appartement,28.5
410000.0,50.0,0.0,75014.0,Local industriel. commercial ou assimilé,55.14
425950.0,42.0,2.0,75013.0,Appartement,38.65
858410.0,33.0,3.0,75015.0,Appartement,33.97
858410.0,83.0,0.0,75015.0,Local industriel. commercial ou assimilé,101.54
858410.0,27.0,2.0,75015.0,Appartement,0.0
840750.0,57.0,4.0,75014.0,Appartement,80.33
794950.0,95.0,3.0,75012.0,Appartement,84.44
550000.0,44.0,2.0,75011.0,Appartement,43.81
307000.0,31.0,1.0,75011.0,Appartement,30.42
790000.0,88.0,4.0,75015.0,Appartement,81.92
780000.0,58.0,2.0,75007.0,Appartement,52.05
560600.0,69.0,3.0,75014.0,Appartement,0.0
275000.0,26.0,2.0,75015.0,Appartement,25.46
517700.0,58.0,3.0,75015.0,Appartement,56.25
800000.0,140.0,0.0,75015.0,Local industriel. commercial ou assimilé,122.24
440000.0,31.0,3.0,75007.0,Appartement,0.0
440000.0,50.0,0.0,75013.0,Local industriel. commercial ou assimilé,53.63
582662.0,32.0,2.0,75013.0,Appartement,62.14
582662.0,32.0,2.0,75013.0,Appartement,0.0
205000.0,16.0,1.0,75014.0,Appartement,16.55
330000.0,32.0,1.0,75013.0,Appartement,30.39
411500.0,47.0,2.0,75015.0,Appartement,45.9
482630.0,47.0,2.0,75015.0,Appartement,0.0
185000.0,10.0,1.0,75015.0,Appartement,0.0
665000.0,91.0,5.0,75015.0,Appartement,72.55
639000.0,60.0,3.0,75016.0,Appartement,61.87
187120.0,13.0,1.0,75011.0,Appartement,14.51
283520.0,22.0,2.0,75013.0,Appartement,22.07
580000.0,58.0,2.0,75016.0,Appartement,0.0
787000.0,89.0,3.0,75011.0,Appartement,86.12
250000.0,70.0,2.0,75011.0,Appartement,75.4
394000.0,43.0,2.0,75011.0,Appartement,38.03
300000.0,43.0,0.0,75016.0,Local industriel. commercial ou assimilé,44.7
749406.0,61.0,3.0,75015.0,Appartement,0.0
360000.0,50.0,2.0,75012.0,Appartement,46.41
491400.0,46.0,2.0,75012.0,Appartement,47.23
665400.0,44.0,2.0,75006.0,Appartement,42.55
325000.0,25.0,1.0,75005.0,Appartement,23.03
249000.0,24.0,1.0,75011.0,Appartement,24.21
213000.0,25.0,1.0,75011.0,Appartement,20.12
459000.0,38.0,2.0,75012.0,Appartement,41.01
722000.0,79.0,4.0,75015.0,Appartement,76.73
330000.0,32.0,1.0,75015.0,Appartement,30.52
160000.0,14.0,1.0,75005.0,Appartement,11.65
150000.0,11.0,1.0,75005.0,Appartement,0.0
1100000.0,120.0,3.0,75014.0,Appartement,115.59
180000.0,15.0,1.0,75011.0,Appartement,15.22
771650.0,51.0,3.0,75006.0,Appartement,57.37
215000.0,23.0,2.0,75012.0,Appartement,22.0
830000.0,80.0,3.0,75014.0,Appartement,82.68
408000.0,43.0,2.0,75012.0,Appartement,42.31
267010.0,23.0,2.0,75013.0,Appartement,24.24
220000.0,24.0,1.0,75016.0,Appartement,0.0
368300.0,44.0,2.0,75015.0,Appartement,42.05
230000.0,18.0,1.0,75014.0,Appartement,22.42
240000.0,35.0,1.0,75011.0,Appartement,34.65
585200.0,58.0,3.0,75013.0,Appartement,55.01
442100.0,30.0,1.0,75005.0,Appartement,29.75
120000.0,11.0,1.0,75011.0,Appartement,10.66
575600.0,48.0,3.0,75016.0,Appartement,49.3
620000.0,66.0,4.0,75011.0,Appartement,66.51
388200.0,37.0,2.0,75014.0,Appartement,33.0
808295.0,67.0,3.0,75012.0,Appartement,65.93
480130.0,45.0,2.0,75011.0,Appartement,44.21
302800.0,29.0,1.0,75015.0,Appartement,29.57
723955.0,29.0,2.0,75005.0,Appartement,57.71
723955.0,25.0,2.0,75005.0,Appartement,0.0
472000.0,44.0,2.0,75016.0,Appartement,92.62
325000.0,26.0,1.0,75012.0,Appartement,26.35
300000.0,30.0,1.0,75011.0,Appartement,30.75
345000.0,30.0,3.0,75011.0,Appartement,31.07
305000.0,30.0,2.0,75015.0,Appartement,30.18
132000.0,11.0,1.0,75015.0,Appartement,11.06
776000.0,60.0,3.0,75011.0,Appartement,85.07
788000.0,51.0,1.0,75006.0,Appartement,50.27
628571.0,47.0,2.0,75005.0,Appartement,39.24
218500.0,38.0,0.0,75011.0,Local industriel. commercial ou assimilé,0.0
350000.0,25.0,2.0,75016.0,Appartement,28.89
935000.0,85.0,2.0,75016.0,Appartement,77.17
935000.0,79.0,0.0,75016.0,Local industriel. commercial ou assimilé,0.0
237000.0,39.0,2.0,75015.0,Appartement,40.05
150000.0,10.0,1.0,75016.0,Appartement,13.24
180000.0,24.0,1.0,75011.0,Appartement,23.49
956000.0,85.0,4.0,75015.0,Appartement,87.07
432000.0,50.0,0.0,75013.0,Local industriel. commercial ou assimilé,54.79
310000.0,30.0,2.0,75014.0,Appartement,30.24
759250.0,59.0,3.0,75011.0,Appartement,62.18
365000.0,33.0,2.0,75011.0,Appartement,33.22
285000.0,27.0,2.0,75015.0,Appartement,26.12
203000.0,20.0,1.0,75015.0,Appartement,17.82
825000.0,73.0,3.0,75014.0,Appartement,76.89
460410.0,32.0,3.0,75011.0,Appartement,0.0
246377.0,27.0,1.0,75011.0,Appartement,27.13
307000.0,30.0,2.0,75015.0,Appartement,32.77
654610.0,72.0,4.0,75015.0,Appartement,66.62
399300.0,35.0,2.0,75011.0,Appartement,74.46
435000.0,40.0,2.0,75016.0,Appartement,42.11
235000.0,24.0,1.0,75011.0,Appartement,22.3
570000.0,91.0,4.0,75013.0,Appartement,77.18
412922.0,35.0,2.0,75015.0,Appartement,35.88
370000.0,40.0,2.0,75011.0,Appartement,36.26
450000.0,65.0,0.0,75007.0,Local industriel. commercial ou assimilé,47.73
995000.0,75.0,3.0,75015.0,Appartement,75.31
250000.0,26.0,2.0,75011.0,Appartement,0.0
1088650.0,70.0,3.0,75011.0,Appartement,63.93
953737.0,74.0,4.0,75016.0,Appartement,74.45
435000.0,39.0,2.0,75015.0,Appartement,38.75
338950.0,30.0,1.0,75013.0,Appartement,30.23
530000.0,45.0,2.0,75011.0,Appartement,45.09
311500.0,26.0,2.0,75005.0,Appartement,24.5
247000.0,22.0,1.0,75014.0,Appartement,23.13
607204.0,60.0,3.0,75013.0,Appartement,57.02
560000.0,61.0,2.0,75015.0,Appartement,56.85
585000.0,48.0,3.0,75011.0,Appartement,50.78
483000.0,45.0,0.0,75014.0,Local industriel. commercial ou assimilé,37.02
434700.0,46.0,2.0,75014.0,Appartement,46.63
443310.0,43.0,2.0,75013.0,Appartement,46.3
671900.0,70.0,4.0,75012.0,Appartement,70.68
339880.0,36.0,3.0,75013.0,Appartement,36.43
373000.0,37.0,2.0,75011.0,Appartement,36.91
320400.0,30.0,2.0,75013.0,Appartement,30.2
530000.0,47.0,2.0,75015.0,Appartement,47.13
900600.0,80.0,3.0,75011.0,Appartement,79.87
178750.0,19.0,1.0,75011.0,Appartement,15.14
375899.0,35.0,2.0,75012.0,Appartement,0.0
885000.0,101.0,4.0,75015.0,Appartement,95.45
273600.0,25.0,1.0,75013.0,Appartement,0.0
927000.0,61.0,4.0,75011.0,Appartement,0.0
927000.0,94.0,0.0,75011.0,Local industriel. commercial ou assimilé,0.0
178000.0,16.0,1.0,75016.0,Appartement,0.0
686570.0,68.0,0.0,75016.0,Local industriel. commercial ou assimilé,62.82
350000.0,43.0,2.0,75012.0,Appartement,0.0
380000.0,38.0,2.0,75014.0,Appartement,0.0
1016000.0,101.0,5.0,75015.0,Appartement,0.0
575000.0,71.0,0.0,75015.0,Local industriel. commercial ou assimilé,80.05
557000.0,64.0,4.0,75013.0,Appartement,66.91
190000.0,20.0,1.0,75013.0,Appartement,18.01
156020.0,10.0,1.0,75015.0,Appartement,10.05
210000.0,19.0,2.0,75013.0,Appartement,0.0
772277.0,70.0,3.0,75012.0,Appartement,70.36
317000.0,34.0,2.0,75012.0,Appartement,0.0
438700.0,43.0,2.0,75013.0,Appartement,0.0
500000.0,41.0,0.0,75011.0,Local industriel. commercial ou assimilé,0.0
1140000.0,84.0,4.0,75015.0,Appartement,85.71
840000.0,85.0,3.0,75015.0,Appartement,0.0
206000.0,27.0,1.0,75014.0,Appartement,0.0
893000.0,58.0,3.0,75015.0,Appartement,59.91
777000.0,80.0,4.0,75015.0,Appartement,66.66
210577.0,46.0,3.0,75011.0,Appartement,0.0
210577.0,27.0,2.0,75011.0,Appartement,26.07
185000.0,16.0,1.0,75007.0,Appartement,17.5
1090000.0,102.0,6.0,75015.0,Appartement,106.55
270000.0,28.0,2.0,75011.0,Appartement,23.51
377000.0,43.0,2.0,75015.0,Appartement,43.03
459100.0,55.0,2.0,75012.0,Appartement,50.99
300000.0,30.0,2.0,75013.0,Appartement,0.0
210000.0,14.0,1.0,75005.0,Appartement,0.0
147500.0,17.0,1.0,75014.0,Appartement,17.92
330000.0,35.0,2.0,75011.0,Appartement,33.37
715150.0,70.0,3.0,75012.0,Appartement,65.27
990350.0,42.0,3.0,75014.0,Appartement,0.0
990350.0,41.0,3.0,75014.0,Appartement,90.81
732000.0,63.0,3.0,75014.0,Appartement,63.76
178500.0,36.0,2.0,75006.0,Appartement,0.0
178500.0,89.0,2.0,75006.0,Appartement,0.0
1098500.0,80.0,3.0,75011.0,Appartement,0.0
770000.0,43.0,1.0,75015.0,Appartement,0.0
360000.0,28.0,2.0,75011.0,Appartement,32.83
140000.0,14.0,1.0,75011.0,Appartement,9.2
293000.0,28.0,2.0,75016.0,Appartement,27.03
472000.0,42.0,1.0,75012.0,Appartement,43.19
248000.0,33.0,1.0,75011.0,Appartement,33.02
1075000.0,78.0,3.0,75015.0,Appartement,79.1
510000.0,48.0,2.0,75016.0,Appartement,0.0
456250.0,46.0,3.0,75012.0,Appartement,46.53
350000.0,34.0,2.0,75011.0,Appartement,31.85
416100.0,28.0,2.0,75005.0,Appartement,0.0
370000.0,38.0,2.0,75015.0,Appartement,38.06
198800.0,28.0,2.0,75012.0,Appartement,41.95
700000.0,65.0,3.0,75011.0,Appartement,0.0
320000.0,26.0,1.0,75006.0,Appartement,24.58
387500.0,31.0,2.0,75016.0,Appartement,30.65
876708.0,72.0,4.0,75015.0,Appartement,0.0
312300.0,30.0,2.0,75013.0,Appartement,26.52
728890.0,67.0,3.0,75015.0,Appartement,67.99
246860.0,19.0,1.0,75011.0,Appartement,0.0
268000.0,23.0,1.0,75016.0,Appartement,0.0
295000.0,28.0,2.0,75016.0,Appartement,28.61
680000.0,60.0,3.0,75011.0,Appartement,57.01
630000.0,49.0,3.0,75014.0,Appartement,48.61
195000.0,19.0,1.0,75011.0,Appartement,17.64
329000.0,34.0,1.0,75014.0,Appartement,34.15
350000.0,28.0,1.0,75005.0,Appartement,21.55
300000.0,32.0,2.0,75014.0,Appartement,29.81
160000.0,13.0,1.0,75016.0,Appartement,13.53
430622.0,21.0,2.0,75007.0,Appartement,24.52
611000.0,50.0,2.0,75015.0,Appartement,52.54
267000.0,40.0,0.0,75011.0,Local industriel. commercial ou assimilé,0.0
291000.0,28.0,1.0,75016.0,Appartement,29.03
555000.0,47.0,2.0,75015.0,Appartement,40.0
412650.0,12.0,1.0,75007.0,Appartement,0.0
412650.0,21.0,1.0,75007.0,Appartement,20.77
445000.0,59.0,3.0,75015.0,Appartement,57.02
145000.0,12.0,1.0,75015.0,Appartement,9.91
445450.0,48.0,2.0,75013.0,Appartement,46.73
760000.0,17.0,0.0,75007.0,Local industriel. commercial ou assimilé,0.0
760000.0,18.0,0.0,75007.0,Local industriel. commercial ou assimilé,40.1
745000.0,68.0,3.0,75016.0,Appartement,0.0
445000.0,37.0,2.0,75016.0,Appartement,38.37
666200.0,46.0,2.0,75012.0,Appartement,55.76
972100.0,90.0,5.0,75014.0,Appartement,88.22
423900.0,32.0,2.0,75014.0,Appartement,35.37
690000.0,61.0,3.0,75005.0,Appartement,56.73
146000.0,8.0,1.0,75015.0,Appartement,10.48
448437.0,46.0,2.0,75015.0,Appartement,46.39
721585.0,48.0,2.0,75006.0,Appartement,41.52
1050000.0,34.0,2.0,75006.0,Appartement,0.0
1050000.0,20.0,1.0,75006.0,Appartement,47.05
362950.0,17.0,2.0,75011.0,Appartement,28.77
650150.0,61.0,2.0,75011.0,Appartement,70.53999999999999
410000.0,37.0,2.0,75016.0,Appartement,34.76
473700.0,44.0,2.0,75015.0,Appartement,43.01
250000.0,22.0,2.0,75012.0,Appartement,0.0
387000.0,35.0,3.0,75014.0,Appartement,37.46
192000.0,18.0,1.0,75013.0,Appartement,15.02
920000.0,72.0,2.0,75006.0,Appartement,0.0
103680.0,36.0,2.0,75014.0,Appartement,0.0
310000.0,30.0,1.0,75015.0,Appartement,30.51
490000.0,53.0,2.0,75013.0,Appartement,49.76
600000.0,74.0,3.0,75013.0,Appartement,0.0
480000.0,43.0,2.0,75006.0,Appartement,0.0
272500.0,36.0,2.0,75012.0,Appartement,25.03
365000.0,41.0,1.0,75014.0,Appartement,30.23
768000.0,25.0,2.0,75016.0,Appartement,65.55
546000.0,49.0,3.0,75012.0,Appartement,47.62
434000.0,44.0,2.0,75012.0,Appartement,0.0
900000.0,80.0,3.0,75013.0,Appartement,79.83
173148.0,17.0,1.0,75015.0,Appartement,0.0
260000.0,22.0,1.0,75013.0,Appartement,23.88
680000.0,58.0,3.0,75016.0,Appartement,0.0
385000.0,30.0,2.0,75011.0,Appartement,34.09
290000.0,28.0,2.0,75015.0,Appartement,27.38
120000.0,29.0,2.0,75012.0,Appartement,0.0
410000.0,47.0,3.0,75012.0,Appartement,0.0
140000.0,10.0,1.0,75014.0,Appartement,10.16
550000.0,58.0,4.0,75011.0,Appartement,0.0
158000.0,28.0,0.0,75015.0,Local industriel. commercial ou assimilé,28.75
481500.0,34.0,1.0,75016.0,Appartement,33.56
215000.0,16.0,1.0,75014.0,Appartement,0.0
425000.0,62.0,0.0,75011.0,Local industriel. commercial ou assimilé,40.43
270000.0,14.0,1.0,75005.0,Appartement,14.46
130000.0,183.0,5.0,75016.0,Appartement,0.0
578000.0,39.0,2.0,75007.0,Appartement,40.18
510000.0,60.0,3.0,75012.0,Appartement,53.33
615000.0,61.0,3.0,75011.0,Appartement,0.0
1100000.0,135.0,0.0,75006.0,Local industriel. commercial ou assimilé,118.65
350000.0,32.0,2.0,75014.0,Appartement,31.93
1000000.0,87.0,0.0,75016.0,Local industriel. commercial ou assimilé,91.45
710000.0,68.0,3.0,75011.0,Appartement,67.93
1000000.0,56.0,2.0,75007.0,Appartement,55.77
680000.0,57.0,2.0,75016.0,Appartement,57.2
290000.0,34.0,2.0,75015.0,Appartement,0.0
165000.0,15.0,1.0,75014.0,Appartement,14.28
310000.0,27.0,2.0,75015.0,Appartement,25.62
195000.0,24.0,1.0,75013.0,Appartement,24.07
360900.0,31.0,2.0,75011.0,Appartement,31.32
790000.0,60.0,3.0,75012.0,Appartement,71.35
310000.0,32.0,1.0,75015.0,Appartement,30.51
233000.0,32.0,1.0,75012.0,Appartement,31.4
570000.0,85.0,4.0,75014.0,Appartement,82.4
408000.0,47.0,2.0,75013.0,Appartement,0.0
427500.0,18.0,1.0,75015.0,Appartement,0.0
427500.0,24.0,2.0,75015.0,Appartement,0.0
292000.0,28.0,1.0,75012.0,Appartement,27.55
190000.0,50.0,3.0,75013.0,Appartement,16.4
775375.0,40.0,1.0,75016.0,Appartement,54.02
935000.0,90.0,3.0,75016.0,Appartement,92.25
196000.0,24.0,1.0,75014.0,Appartement,0.0
125000.0,12.0,1.0,75011.0,Appartement,12.63
825000.0,135.0,0.0,75015.0,Local industriel. commercial ou assimilé,0.0
609000.0,44.0,3.0,75005.0,Appartement,46.56
333000.0,28.0,2.0,75011.0,Appartement,26.51
740000.0,83.0,4.0,75013.0,Appartement,0.0
542000.0,67.0,4.0,75013.0,Appartement,65.01
720000.0,75.0,3.0,75014.0,Appartement,79.82
1050550.0,100.0,0.0,75011.0,Local industriel. commercial ou assimilé,0.0
1054500.0,77.0,3.0,75016.0,Appartement,0.0
698500.0,63.0,2.0,75016.0,Appartement,0.0
710000.0,63.0,3.0,75013.0,Appartement,0.0
525000.0,49.0,2.0,75013.0,Appartement,56.48
274000.0,30.0,2.0,75011.0,Appartement,21.74
487653.0,43.0,2.0,75015.0,Appartement,44.04
900000.0,64.0,4.0,75006.0,Appartement,66.47
990000.0,83.0,2.0,75007.0,Appartement,83.0
512500.0,51.0,2.0,75015.0,Appartement,0.0
511500.0,53.0,3.0,75012.0,Appartement,55.75
700000.0,63.0,3.0,75015.0,Appartement,0.0
358000.0,34.0,2.0,75011.0,Appartement,0.0
985000.0,74.0,3.0,75016.0,Appartement,74.3
300000.0,31.0,2.0,75015.0,Appartement,28.15
228000.0,22.0,1.0,75013.0,Appartement,0.0
400000.0,60.0,0.0,75014.0,Local industriel. commercial ou assimilé,51.81
509000.0,40.0,2.0,75016.0,Appartement,41.84
268031.2,35.0,1.0,75013.0,Appartement,34.43
333410.0,31.0,1.0,75015.0,Appartement,0.0
1162000.0,87.0,4.0,75012.0,Appartement,90.95
280000.0,28.0,2.0,75013.0,Appartement,0.0
240000.0,31.0,2.0,75011.0,Appartement,28.18
800000.0,79.0,4.0,75011.0,Appartement,77.18
887000.0,41.0,2.0,75006.0,Appartement,41.31
1127030.0,69.0,3.0,75005.0,Appartement,72.38
642100.0,72.0,3.0,75016.0,Appartement,0.0
565000.0,65.0,2.0,75016.0,Appartement,0.0
260000.0,21.0,2.0,75015.0,Appartement,22.0
558300.0,38.0,3.0,75011.0,Appartement,49.01
280000.0,23.0,1.0,75011.0,Appartement,24.0
127000.0,13.0,1.0,75015.0,Appartement,9.01
540000.0,80.0,3.0,75013.0,Appartement,0.0
540000.0,57.0,2.0,75013.0,Appartement,56.33
272000.0,26.0,2.0,75015.0,Appartement,25.73
912300.0,114.0,3.0,75015.0,Appartement,87.56
580000.0,60.0,3.0,75012.0,Appartement,55.58
455000.0,45.0,1.0,75015.0,Appartement,44.03
315000.0,28.0,1.0,75016.0,Appartement,27.85
800000.0,47.0,2.0,75016.0,Appartement,0.0
270000.0,31.0,2.0,75015.0,Appartement,30.05
784510.0,61.0,3.0,75014.0,Appartement,72.74
390000.0,14.0,0.0,75005.0,Appartement,0.0
390000.0,35.0,1.0,75005.0,Appartement,0.0
240000.0,40.0,1.0,75012.0,Appartement,0.0
865000.0,68.0,3.0,75011.0,Appartement,72.02
128000.0,22.0,2.0,75013.0,Appartement,12.09
878050.0,90.0,3.0,75016.0,Appartement,90.18
545000.0,43.0,1.0,75007.0,Appartement,42.87
160000.0,9.0,1.0,75016.0,Appartement,0.0
295000.0,42.0,2.0,75016.0,Appartement,45.68
880000.0,80.0,4.0,75015.0,Appartement,0.0
855000.0,70.0,4.0,75014.0,Appartement,68.84
170000.0,17.0,1.0,75015.0,Appartement,15.86
130950.0,18.0,0.0,75011.0,Local industriel. commercial ou assimilé,27.74
491471.7,37.0,2.0,75016.0,Appartement,34.76
1128000.0,95.0,5.0,75007.0,Appartement,93.63
252000.0,25.0,1.0,75005.0,Appartement,23.9
367000.0,33.0,1.0,75013.0,Appartement,0.0
696800.0,62.0,3.0,75016.0,Appartement,0.0
240000.0,74.0,3.0,75015.0,Appartement,72.04
556000.0,52.0,3.0,75014.0,Appartement,58.93
298000.0,28.0,1.0,75013.0,Appartement,28.2
287000.0,25.0,2.0,75012.0,Appartement,28.85
880000.0,87.0,4.0,75012.0,Appartement,89.08
437796.0,28.0,2.0,75016.0,Appartement,29.31
754700.0,64.0,3.0,75015.0,Appartement,64.07
304762.0,29.0,1.0,75006.0,Appartement,23.2
340000.0,29.0,2.0,75011.0,Appartement,0.0
330000.0,28.0,1.0,75015.0,Appartement,28.45
278600.0,22.0,1.0,75015.0,Appartement,0.0
390000.0,44.0,3.0,75015.0,Appartement,0.0
482000.0,49.0,2.0,75012.0,Appartement,0.0
345000.0,14.0,2.0,75011.0,Appartement,0.0
310000.0,32.0,1.0,75013.0,Appartement,0.0
464133.0,42.0,2.0,75011.0,Appartement,0.0
486550.0,48.0,2.0,75011.0,Appartement,0.0
397000.0,46.0,1.0,75011.0,Appartement,0.0
485000.0,48.0,3.0,75013.0,Appartement,0.0
278000.0,33.0,1.0,75015.0,Appartement,33.75
870000.0,86.0,4.0,75015.0,Appartement,0.0
1020000.0,83.0,3.0,75013.0,Appartement,0.0
145590.0,17.0,0.0,75005.0,Local industriel. commercial ou assimilé,0.0
412500.0,40.0,2.0,75011.0,Appartement,0.0
670000.0,15.0,1.0,75006.0,Appartement,0.0
670000.0,34.0,2.0,75006.0,Appartement,0.0
790000.0,82.0,5.0,75012.0,Appartement,0.0
1100000.0,98.0,5.0,75012.0,Appartement,0.0
1100000.0,52.0,0.0,75012.0,Local industriel. commercial ou assimilé,0.0
1116000.0,103.0,5.0,75015.0,Appartement,0.0
580000.0,43.0,2.0,75011.0,Appartement,50.43
734000.0,68.0,3.0,75015.0,Appartement,67.23
423000.0,39.0,1.0,75013.0,Appartement,38.12
1020000.0,95.0,2.0,75014.0,Appartement,81.08
420000.0,34.0,1.0,75016.0,Appartement,0.0
456640.0,23.0,1.0,75006.0,Appartement,0.0
325045.0,28.0,2.0,75011.0,Appartement,27.01
405050.0,39.0,2.0,75013.0,Appartement,39.85
494000.0,17.0,1.0,75012.0,Appartement,0.0
494000.0,16.0,1.0,75012.0,Appartement,0.0
494000.0,16.0,1.0,75012.0,Appartement,0.0
390000.0,42.0,2.0,75013.0,Appartement,36.12
286000.0,25.0,1.0,75014.0,Appartement,0.0
561900.0,48.0,3.0,75016.0,Appartement,44.34
210000.0,22.0,1.0,75011.0,Appartement,0.0
326000.0,35.0,0.0,75014.0,Local industriel. commercial ou assimilé,0.0
691200.0,58.0,2.0,75016.0,Appartement,56.5
266000.0,22.0,1.0,75011.0,Appartement,25.8
470000.0,39.0,2.0,75015.0,Appartement,41.16
330000.0,36.0,2.0,75015.0,Appartement,37.79
422000.0,40.0,2.0,75015.0,Appartement,40.58
424529.0,48.0,2.0,75005.0,Appartement,45.68
410000.0,41.0,3.0,75014.0,Appartement,44.51
760000.0,76.0,3.0,75014.0,Appartement,83.53
926390.0,76.0,4.0,75015.0,Appartement,75.01
321000.0,39.0,2.0,75014.0,Appartement,27.56
142500.0,25.0,2.0,75014.0,Appartement,27.72
219200.0,19.0,1.0,75011.0,Appartement,0.0
532600.0,53.0,3.0,75013.0,Appartement,0.0
701000.0,59.0,3.0,75011.0,Appartement,59.26
330000.0,25.0,1.0,75006.0,Appartement,20.62
163700.0,11.0,1.0,75005.0,Appartement,12.31
884700.0,64.0,2.0,75016.0,Appartement,0.0
494000.0,40.0,2.0,75005.0,Appartement,0.0
584950.0,67.0,3.0,75013.0,Appartement,0.0
285000.0,18.0,1.0,75011.0,Appartement,23.26
469000.0,49.0,3.0,75011.0,Appartement,48.6
620000.0,65.0,3.0,75015.0,Appartement,63.72
230000.0,17.0,1.0,75005.0,Appartement,0.0
473300.0,52.0,2.0,75014.0,Appartement,0.0
1022297.0,62.0,3.0,75006.0,Appartement,66.23
300000.0,38.0,2.0,75016.0,Appartement,0.0
615000.0,60.0,4.0,75015.0,Appartement,64.41
469000.0,48.0,2.0,75011.0,Appartement,46.11
181000.0,13.0,0.0,75005.0,Local industriel. commercial ou assimilé,15.3
600000.0,62.0,0.0,75015.0,Local industriel. commercial ou assimilé,66.74
367000.0,71.0,3.0,75016.0,Appartement,71.59
376000.0,33.0,1.0,75011.0,Appartement,31.75
294800.0,27.0,1.0,75016.0,Appartement,27.84
410000.0,78.0,2.0,75013.0,Appartement,0.0
410000.0,101.0,0.0,75013.0,Local industriel. commercial ou assimilé,44.11
448000.0,52.0,2.0,75012.0,Appartement,51.8
265000.0,36.0,1.0,75013.0,Appartement,31.24
379000.0,43.0,2.0,75012.0,Appartement,41.53
1100000.0,126.0,4.0,75016.0,Appartement,124.12
681500.0,35.0,1.0,75007.0,Appartement,37.14
280000.0,27.0,0.0,75006.0,Local industriel. commercial ou assimilé,25.75
402000.0,47.0,2.0,75011.0,Appartement,48.0
358500.0,40.0,2.0,75012.0,Appartement,34.13
320000.0,32.0,2.0,75015.0,Appartement,31.44
369625.0,30.0,2.0,75013.0,Appartement,35.5
525900.0,39.0,1.0,75005.0,Appartement,31.8
670000.0,56.0,2.0,75015.0,Appartement,57.58
1065700.0,89.0,4.0,75016.0,Appartement,87.21
244500.0,23.0,2.0,75015.0,Appartement,28.08
500000.0,20.0,1.0,75007.0,Appartement,43.44
500000.0,22.0,1.0,75007.0,Appartement,0.0
375000.0,38.0,1.0,75014.0,Appartement,36.12
500000.0,60.0,3.0,75014.0,Appartement,60.45
870000.0,186.0,0.0,75016.0,Local industriel. commercial ou assimilé,123.8
870000.0,34.0,2.0,75016.0,Appartement,33.95
690000.0,70.0,3.0,75011.0,Appartement,70.19
160000.0,14.0,1.0,75006.0,Appartement,8.27
546000.0,48.0,2.0,75015.0,Appartement,0.0
600000.0,65.0,3.0,75016.0,Appartement,0.0
392314.0,37.0,2.0,75015.0,Appartement,0.0
910000.0,108.0,5.0,75015.0,Appartement,105.31
177500.0,27.0,0.0,75012.0,Local industriel. commercial ou assimilé,27.01
